cand_id,name,party,state,donoSetOne,donoSetTwo,donoSetThree,donoSetFour,median,mean,individual,pac
H6SC05129,Francis J Person,D,SC,634622,30000,0,0,500,940.1125,601672,62700
H6WV01095,Mike Manypenny,D,WV,18992,0,0,0,150,264.1774194,16379,2587
H6WV02127,Harvey Peyton,D,WV,118341,5000,0,0,500,952.4758621,138109,7441
S6LA00342,Derrick Edwards,I,LA,15325,0,0,0,1000,1178.846154,15325,0
H6AZ05083,Andy Biggs,R,AZ,687605,108496,12475,0,250,647.1458607,492478,512682
H6AZ09036,John Agra,R,AZ,62101,0,0,0,500,203.98,10199,0
H6CA05336,Carlos J Santamaria,R,CA,2700,0,0,0,2700,2700,2700,0
H6CA35127,Tyler R Fischella,R,CA,3017,0,0,0,687,1004,3012,5
H6CA45118,Max Gouron,D,CA,1550,0,0,0,300,516.6666667,1550,0
H6CO07106,George Anthanasopoulos,R,CO,32926,0,0,0,350,651.2244898,31910,1016
H6FL16083,Brent King,D,FL,2300,0,0,0,500,575,2300,0
H6GU01016,Felix Camacho,R,GU,71010,20000,0,0,500,743.8842975,90010,1000
H6MI02182,Dennis B Murphy,D,MI,9005,0,0,0,500,501.25,2005,7000
H6MN07304,Dave Hughes,R,MN,2995,0,0,0,150,177.0833333,2125,870
H6MO01261,Paul Berry III,R,MO,124,0,0,0,0,0,0,124
H6NH01297,Pam Tucker,R,NH,81220,0,0,0,250,109.5588235,14900,0
H6NJ07177,Craig P. Heard,R,NJ,7400,0,0,0,750,1233.333333,7400,0
H6NY10127,Oliver Rosenberg,D,NY,59388,0,13000,0,500,991.6164384,72388,0
H6NY14244,Frank Spotorno,R,NY,10404,0,0,0,400,854.1666667,10250,154
H6NY16132,Derickson Lawrence,D,NY,5351,29947,10000,0,3808,4356.375,34851,10447
H6NY22130,Kim Myers,D,NY,956124,305283,31048,0,300,711.7146866,760823,1962116
H6OR05176,Dave McTeague,D,OR,20673,0,0,0,150,234.9178082,17149,48119
H6PA04128,Joshua Burkholder,D,PA,750,0,0,0,375,375,750,0
H6PA10125,Jerry Kairnes,I,PA,1213,0,0,0,26.5,35.67647059,1213,0
H6PA16338,Gary Wegman,D,PA,6499,0,0,0,500,812.375,6499,0
H6TN08177,Mark Luttrell,R,TN,334738,0,0,0,500,940.2792023,330038,2000
H6TN08185,Brad Greer,R,TN,118446,0,0,0,500,664.2151899,104946,0
H6VA04061,Donald McEachin,D,VA,592693,195400,0,0,500,654.6003086,424181,353632
H6WY01082,Darin Smith,R,WY,44370,0,0,0,500,662.238806,44370,0
S6AK00151,Margaret Stock,I,AK,491778,0,0,0,250,522.3026071,560953,4000
S6FL00426,Carlos Beruff,R,FL,462175,8610,62016,0,1000,1908.199367,602991,889228
S6MO00396,Cori Bush,D,MO,3075,0,0,0,500,278.4545455,3063,0
S6SD01091,Jay Williams,D,SD,31745,10000,0,0,250,408.4285714,31449,10000
S6WA00354,Phil Cornell,D,WA,3376,0,0,0,25,219.5333333,3293,0
H6AZ01249,Carlyle Begay,R,AZ,81860,5000,0,0,500,1069.848485,70610,16000
H6AZ05091,Justin Olson,R,AZ,45749,0,0,0,250,624.9848485,41249,4500
H6CA05344,Nils Palsson,D,CA,4489,0,0,0,54,345.1538462,4487,0
H6CA08207,Tim Donnelly,R,CA,79003,14821,0,0,500,933.2307692,84924,2000
H6CA22182,Louie Campos,D,CA,124,0,0,0,0,0,0,124
H6CA29229,Richard Alarcon,D,CA,74686,15400,0,0,300,593.2296296,80086,10000
H6CA46165,Bob Peterson,R,CA,14960,0,0,0,750,935,14960,0
H6CO05233,Misty Plowright,D,CO,5703,0,0,0,250,376.5333333,5648,29
H6FL01101,Brian Frazier,R,FL,19807,0,0,0,400,483.097561,19807,0
H6GA03139,Tamarkus Cook,D,GA,10885,5220,0,0,250,1073.666667,16105,0
H6IA02161,Christopher Peters,R,IA,73714,0,0,0,250,520.2537313,69714,4000
H6ID01250,James Piotrowski,D,ID,216918,30000,0,0,250,447.8543956,163019,80599
H6LA03130,Scott Angelle,R,LA,1302927,141400,22602,0,1000,1480.849682,1162467,295147
H6NC12055,Tricia Cotham,D,NC,47393,0,12001,0,275,674.9318182,59394,0
H6NC13053,Andrew Brock,R,NC,28050,0,0,0,500,942,23550,4500
H6NH02162,Jack Flanagan,R,NH,35650,0,0,0,500,732.2222222,32950,0
H6NJ06229,Brent J Sonnek-Schmelz,R,NJ,64302,0,0,0,400,615.8613861,62202,2100
H6NV04046,Dan Rolle,D,NV,7129,0,0,0,31,96.18918919,7118,0
H6NY11216,Richard Reichard,D,NY,16350,0,0,0,250,422.0588235,14350,2000
H6NY22148,Martin Babinec,I,NY,33603,51840,32135,0,1000,1120.588235,19050,897902
H6NY27170,Diana Kastenbaum,D,NY,111882,0,0,0,250,551.41,110282,0
H6OR02199,Paul Romero Jr,R,OR,165,0,0,0,82.5,82.5,165,0
H6PA05141,Julian Subick,I,PA,1333,0,0,0,162.5,333.25,1333,0
H6TN01503,Clint Tribble,R,TN,3000,10569,10000,0,5000,4530.6,22653,0
H6WI06100,Sarah Lloyd,D,WI,113840,0,0,0,250,413.9031008,106787,6520
H6WI06118,Jeffery J Dahlke,I,WI,11385,0,0,0,475,1743.611111,31385,0
S6CO00325,Jerry Natividad,R,CO,15700,0,0,0,500,800,12000,1000
S6FL00434,Anton Khoury,I,FL,41873,18003,10000,0,500,1625.023256,69876,0
S6GA00192,Page Anthony Pate,D,GA,60,0,0,0,60,60,60,0
S6GA00200,Jim Barksdale,D,GA,239473,0,0,0,250,8112.235537,3926322,11901
S6GA00218,Cheryl Copeland,D,GA,5590,5220,0,0,879,1201.111111,10810,0
S6GA00234,Mary Kay Bacallao,R,GA,1565,0,0,0,300,313,1565,0
S6LA00359,Foster Campbell,D,LA,1875346,183287,10000,18378,300,655.2165999,1799880,762525
S6OR05119,Dan Laschober,R,OR,6444,0,0,0,500,805.5,6444,0
H6FL25027,Alina Valdes,D,FL,9990,0,0,0,50,157.9166667,9475,500
H6MO07201,Lyndle Spencer,R,MO,2133,0,0,0,43.5,213.3,2133,0
H6AK00235,Steve Lindbeck,D,AK,680551,40000,0,15000,250,347.5148052,668966,66285
H6AZ05109,Bryan Martyn,R,AZ,11300,0,0,0,2000,1614.285714,11300,0
H6CA01194,Jim Reed,D,CA,61518,5000,0,0,250,764.1304348,52725,13793
H6CA02234,Erin Schrode,D,CA,38028,0,0,0,500,717.4716981,38026,0
H6CA12183,Robert Miller,R,CA,5283,0,0,0,2641.5,2641.5,5283,0
H6CA14114,Angel Cardenas,R,CA,3460,0,0,0,960,1150,3450,10
H6CA23222,Ken Mettler,R,CA,12415,0,0,0,500,775.9375,12415,0
H6CA29237,David Guzman,D,CA,6319,0,0,0,250,702.1111111,6319,0
H6CO03170,Gail Schwartz,D,CO,1702324,378126,22556,54608,250,594.8492849,1622154,2795519
H6CO05241,Calandra Vargas,R,CO,14444,0,0,0,500,555.5384615,14444,0
H6CT02154,Ann Brookes,R,CT,2715,0,0,0,250,271.5,2715,0
H6CT05165,Bill Stevens,R,CT,6900,0,0,0,1000,1380,6900,0
H6FL01119,Matt Gaetz,R,FL,803279,144116,57453,30000,500,1277.322528,788108,699355
H6FL01127,Amanda Kondrat'Yev,D,FL,2250,0,0,0,625,562.25,2249,0
H6FL01150,James Zumwalt,R,FL,122891,0,0,0,500,855.4888889,115491,2000
H6FL01168,Cris Dosev,R,FL,77033,0,0,0,500,722.872549,73733,3000
H6FL01176,Steven Specht,D,FL,28340,8712,0,0,250,597.6129032,37052,0
H6FL02224,Ken Sukhia,R,FL,81714,0,0,0,500,781.7156863,79735,1979
H6FL04097,Bill McClure,R,FL,10450,0,0,0,750,945,9450,1000
H6GA11074,Billy Davis,R,GA,375,0,0,17500,350,5958.333333,17875,0
H6GA11082,Daniel Cowan,R,GA,120410,5220,13176,0,1000,1360.843137,138806,0
H6IA04142,Rick Bertrand,R,IA,48583,5500,49264,15394,500,1114.526316,42352,76389
H6ID02209,Jennifer Martinez,D,ID,7810,0,0,0,270,459.4117647,7810,0
H6IN07386,Andrew Thompson,L,IN,8787,0,0,0,500,549.1875,8787,0
H6MA09164,Chris Cataldo,I,MA,6303,0,0,0,29,96.96923077,6303,0
H6MI01226,John Bergman,R,MI,683069,226952,154489,15660,500,1043.149194,517402,2728445
H6MI03172,Douglas Smith,D,MI,7120,20000,0,0,500,343.1666667,4118,23000
H6NC03179,Dan Barrett,R,NC,16150,0,0,0,500,702.173913,16150,0
H6NC05125,Charlie Wallin,D,NC,2000,0,0,0,500,400,2000,0
H6NC09192,Todd Johnson,R,NC,95390,0,0,0,500,844.159292,95390,0
H6NC12063,Carla Cunningham,D,NC,3150,0,0,0,325,393.75,3150,0
H6NC13087,John Blust,R,NC,43250,0,0,0,500,1005.813953,43250,0
H6NC13095,Hank Henning,R,NC,82776,0,0,0,1000,1069.791045,71676,1000
H6NC13103,Farren Kent Shoaf,R,NC,15470,0,0,0,350,814.2105263,15470,0
H6NC13129,Ted Budd,R,NC,509275,94440,0,18000,500,899.9975845,372599,705178
H6NC13137,Julia Howard,R,NC,38828,13368,11427,0,500,852.195122,34940,378683
H6NC13145,Jason Walser,R,NC,68938,5000,0,0,500,760.4137931,66156,48912
H6ND01015,Chase Iron Eyes,D,ND,93982,10000,0,0,200,340.748,85187,15000
H6NJ03143,Jim Keady,D,NJ,40092,0,0,0,297.5,568.625,36392,1000
H6NJ04158,Lorna Phillipson,D,NJ,237350,0,0,0,1000,1511.783439,237350,0
H6NJ08159,Eloy Delgado,D,NJ,4105,0,0,0,250,159.36,3984,0
H6NJ09231,Hector Castillo,R,NJ,68671,6500,0,0,1000,1541.734375,98671,0
H6NV01224,Fred Horne,R,NV,6850,0,0,0,1000,1370,6850,0
H6NV01232,Reuben D'Silva,I,NV,9600,0,0,0,300,480,9600,0
H6NV04053,Mike Schaefer,D,NV,0,0,0,18497,18497,18497,18497,0
H6NY05077,Michael O'Reilly,R,NY,16590,18500,0,0,500,1131.935484,35090,0
H6OH10113,Thomas McMasters,I,OH,0,22084,0,0,8137,7361.333333,22084,0
H6RI01112,Karen Macbeth,R,RI,13550,0,0,0,500,554.0833333,6649,0
H6SC02100,Arik Bjorn,D,SC,42364,5000,0,0,100,192.3350515,37313,10000
H6TN03145,Geoffery Suhmer Smith,R,TN,7143,0,0,0,1200,1020.428571,7143,0
H6TN03152,Melody Shekari,D,TN,63000,5400,0,0,500,912,68400,0
H6VA01174,Matt Rowe,D,VA,20756,0,0,0,250,244.45,19556,0
H6VA03089,Martin Williams,R,VA,38154,0,0,0,250,473.5285714,33147,5007
H6VA06132,Harry Griego,R,VA,275,0,0,0,275,275,275,0
H6WA08076,Alida Skold,D,WA,7888,0,0,0,250,247.8571429,1735,5138
H6WI01226,Paul Nehlen,R,WI,594517,10000,0,0,100,249.4986819,567859,29133
H6WI06126,William Slattery,D,WI,3650,10000,20000,0,450,2403.571429,33650,0
H6WI07165,Philip Salamone,D,WI,4250,0,0,0,500,450,2250,0
H6WI07173,Joel Lewis,D,WI,5415,0,0,0,325,541.5,5415,0
H6WI08163,Tom Nelson,D,WI,1327453,265428,14770,56281,250,351.341578,1122185,2145924
S6AK00169,Cean Stevens,L,AK,6200,0,0,0,400,516.6666667,6200,0
S6CA00873,Steve Stokes,D,CA,1864,0,0,0,100,106.2941176,1807,0
S6CA00881,Gary Myers,I,CA,500,0,0,0,500,500,500,0
S6CT05108,Dan Carter,R,CT,157938,0,0,0,500,704.8055556,152238,3000
S6IA00140,Patty Judge,D,IA,1413537,196095,0,31761,250,417.271433,1348204,414722
S6IA00157,Michael Luick-Thrams,I,IA,7050,0,0,0,425,881.25,7050,0
S6ID00104,Ray Writz,I,ID,1138,0,0,0,70,142.25,1138,0
S6ID00112,Jerry Sturgill,D,ID,417321,13000,21106,0,500,831.1403509,426375,23956
S6LA00367,Josh Pellerin,D,LA,78232,0,0,0,500,895.816092,77936,0
S6PA00290,Brandon Gene Hudock,I,PA,600,0,0,0,300,300,600,0
S6SC04148,Thomas Dixon,D,SC,16452,0,0,0,300,355.5675676,13156,3000
S6UT00246,Misty K Snow,D,UT,41483,0,0,0,250,399.3030303,39531,1500
H6CA37305,Shariff M Hasan,R,CA,2250,0,0,0,2250,2250,2250,0
H6FL01184,Greg Evers,R,FL,215443,15400,0,0,500,1083.094675,183043,21000
H6FL01192,Elizabeth Schrey,I,FL,198,0,0,0,198,198,198,0
H6FL01200,Michelle Ryan,I,FL,1000,0,0,0,1000,1000,1000,0
H6FL01218,Rebekah Johansen Bydlak,R,FL,218953,5000,20217,0,500,746.1702128,175350,49920
H6LA02215,Kip Holden,D,LA,47000,0,0,0,2500,1880,47000,0
H6MI10227,Frank Accavitti Jr,D,MI,16750,20000,0,0,205,250,4750,32000
H6MO03333,Cynthia Davis,R,MO,1666,0,0,0,281,333.2,1666,0
H6NC01108,H Powell Dew,R,NC,7320,0,0,0,500,610,7320,0
H6NC01124,J.J. Summerell,L,NC,14856,0,0,0,358,825.3333333,14856,0
H6NC02155,Jane Watson,D,NC,500,0,0,0,250,250,500,0
H6NC13160,Bob Isner,D,NC,12240,5359,0,0,500,676.8846154,17599,0
H6NC13202,Harry Warren,R,NC,24204,0,0,0,500,733.4545455,24204,0
H6VA02115,Shaun Brown,D,VA,19969,0,0,0,300,509.516129,15795,1500
H6VA04087,Jackee Gonzalez,R,VA,13240,0,0,0,300,422.0689655,12240,1000
S6NV00275,Thomas Heck,R,NV,950,12227,26524,0,400,400,800,457616
S6NV00341,Jarrod M. Williams,I,NV,500,0,0,0,500,500,500,0
H6AZ05125,Christine Jones,R,AZ,56679,15000,0,0,500,927.9777778,41759,364317
H6AZ07030,Eve Nunez,R,AZ,17622,5000,0,0,340,704.8,17620,5002
H6CA31159,Kaisar Ahmed,D,CA,208,0,0,0,27,41.2,206,0
H6CA34237,Kenneth Mejia,D,CA,1208,0,0,0,100,151,1208,0
H6CO02164,Steven Todd,D,CO,250,0,0,0,250,250,250,0
H6CO05258,Donald Martinez,D,CO,500,0,0,0,500,500,500,0
H6FL01226,Robert Blake,R,FL,550,5000,10000,0,2650,3887.5,15550,0
H6FL04105,John Rutherford,R,FL,697288,65250,34056,0,587.5,1204.227642,592480,404192
H6FL04113,Lake Ray,R,FL,112708,22003,0,0,500,1521.657534,222162,12500
H6FL04121,Hans Tanzler III,R,FL,420864,0,0,0,1000,1198.682779,396764,32000
H6FL04139,Julia Fletcher,R,FL,39350,0,0,0,0,0,0,0
H6FL12181,Robert Tager,D,FL,11086,12000,0,18000,500,2416.823529,41086,0
H6IN04169,Steven Mayoras,L,IN,1551,0,0,0,110.5,258.5,1551,0
H6IN06206,Barry Welsh,D,IN,950,0,0,0,200,237.5,950,0
H6IN06214,Richard Turvey,L,IN,500,0,0,0,0,0,0,500
H6KS02243,Mike Pryor,D,KS,250,0,0,0,250,250,250,0
H6KS02250,Britani Potter,D,KS,12131,0,0,0,250,404.3666667,12131,0
H6KS03233,Greg Goode,R,KS,31464,0,0,0,250,434.4,26064,0
H6MA08299,Bill Burke,R,MA,7017,13000,10000,15000,5000,6428.571429,45000,17
H6MI09187,Chris Morse,R,MI,1560,0,0,0,250,222.8571429,1560,0
H6MI10235,David Vanassche,R,MI,13526,0,0,0,500,794,13498,28
H6MI12272,Tom Bagwell,L,MI,600,0,0,0,300,300,600,0
H6MI14211,Howard Klausner,R,MI,6584,0,0,0,0,0,0,6584
H6MO08142,Hal Brown,R,MO,16603,0,0,0,500,592.9642857,16603,0
H6NJ02194,James Keenan,I,NJ,196,0,0,0,14,21.77777778,196,0
H6NJ08167,Agha Khan,R,NJ,500,0,0,0,500,500,500,0
H6NJ12201,Steven J. Uccio,R,NJ,815,0,0,0,400,400,800,15
H6OK03223,Desiree Brown,R,OK,1981,0,0,0,250,220.1111111,1981,0
H6PA03153,Zachary Michael Nickerson,I,PA,635,0,0,0,100,127,635,0
H6TN04200,Steven Reynolds,D,TN,32870,0,10000,0,500,1154.8,28870,14000
H6TN05322,Stacy Ries Snyder,R,TN,64286,0,0,0,500,1153.333333,62280,2006
H6TN06155,David W. Kent,D,TN,2490,0,0,0,200,276.6666667,2490,0
H6TN08235,Hunter Baker,R,TN,6000,0,0,0,500,666.6666667,6000,0
H6VA06140,Tom Howarth,D,VA,3500,0,0,0,50,228.8461538,2975,0
H6WA08084,Santiago Ramos,D,WA,21664,0,0,0,500,667.5333333,20026,1638
H6WA08092,Tony Ventrella,D,WA,13500,0,0,0,270,532.5,12780,0
H6WI07181,Mary Hoeft,D,WI,51600,0,0,0,250,305.2054795,44560,7000
H8NC07093,Brandon W. Acker,D,NC,600,0,0,0,300,300,600,0
S6FL00459,Basil Dalack,R,FL,3000,0,0,0,1000,1000,3000,0
S6LA00375,Abhay Patel,R,LA,427045,0,0,0,1000,1191.933908,414793,3000
S6ND00108,Eliot Glassheim,D,ND,14860,10000,0,0,250,313.6585366,12860,12000
S6OK04130,Sean Braddy,I,OK,5816,0,0,0,250,646.2222222,5816,0
H6OK01185,Tom Atkinson,R,OK,323355,5000,0,0,1000,1510.636792,320255,8100
H6CT03145,Angel Cadena,R,CT,14,0,0,0,0,0,0,14
H6FL27023,Adam Sackrin,D,FL,3750,6300,0,0,225,1255.75,10046,0
H6KS03241,Jay Sidie,D,KS,402002,50400,13971,15009,100,267.609831,348428,954760
H6KS04173,Miranda Allen,I,KS,40977,0,11250,0,1000,1517.666667,40977,48250
H6LA03148,Clay Higgins,R,LA,177576,10000,12602,0,500,981.8628571,171826,148352
H6MI01234,Diane Evelyn Bostow,L,MI,5364,0,0,0,255,536.4,5364,0
H6MO07268,Mary Byrne,R,MO,11556,0,11842,0,1250,2339.8,23398,0
H6NY13162,Guillermo Linares,D,NY,54529,0,0,0,1000,1185.413043,54529,0
H6NY13170,Scott Fenstermaker,I,NY,5850,0,0,0,500,835.7142857,5850,0
H6NY26115,Shelly Schratz,R,NY,2700,0,0,0,2700,2700,2700,0
H6WA04141,Doug McKinley,D,WA,1899,0,0,0,0,0,0,1899
S6AZ00308,Frank Tamburri,L,AZ,4750,0,0,0,0,0,0,4750
S6IN00225,Lucy Brenton,L,IN,500,0,0,0,500,500,500,0
S6NY00425,Robin Laverne Wilson,G,NY,1466,0,0,0,237.5,243.75,975,491
H6AS00031,Vaitinasa Salu Hunkin-Finau,D,AS,23927,12900,0,0,550,1331.458333,31955,4872
H6AZ05133,Talia Fuentes,D,AZ,11610,0,0,0,1000,921.3333333,11056,529
H6AZ06057,Brian Sinuk,D,AZ,1235,0,0,0,485,411.6666667,1235,0
H6AZ06065,Aaron Sutton,D,AZ,900,0,0,0,450,450,900,0
H6FL04147,Ed Malin,R,FL,0,0,20000,34132,10000,12133.33333,36400,17732
H6FL04154,Steve Kaufman,R,FL,13400,9000,0,0,500,973.9130435,22400,0
H6FL08254,Bill Stinson,I,FL,6100,7000,0,0,3000,3275,13100,0
H6FL19087,Francis Rooney,R,FL,554473,15000,11999,0,1000,3105.424779,1052739,34737
H6FL27031,Scott Fuhrman,D,FL,130803,18437,0,0,500,1098.074074,148240,1000
H6HI02384,Shay Chan Hodges,D,HI,16602,0,0,0,250,368.9333333,16602,0
H6IN03286,Pepper Snyder,L,IN,500,0,0,0,0,0,0,500
H6LA04153,J Marshall Jones Jr,D,LA,67487,12040,12116,0,500,836.8875,66951,24692
H6MA01096,Thomas T Simmons,L,MA,11750,0,0,0,500,1035.714286,7250,4500
H6MN02214,Matt Erickson,R,MN,53950,0,0,0,2700,2697.5,53950,0
H6MN05332,Frank Drake,R,MN,27994,0,0,0,200,561.9375,26973,1021
H6MN06181,David Snyder,D,MN,34060,0,0,0,250,338.3673469,33160,0
H6NY10135,Mikhail Itkis,I,NY,2100,0,0,0,1050,1050,2100,0
H6RI02276,Steven Archer,D,RI,250,0,0,0,250,250,250,0
H6VA06157,Kai Degner,D,VA,123674,0,0,0,250,366.0060976,120050,2974
H6VI01024,Gordon P Ackley,R,VI,10859,0,0,0,300,571.5263158,10859,0
H6WA03218,Jim Moeller,D,WA,56159,20000,0,0,250,373.3255814,48159,28000
H6WA06203,Michael Coverdale,I,WA,1500,0,0,0,750,750,1500,0
H6WA06211,Todd Anthony Bloom,R,WA,4734,0,0,0,400,473.4,4734,0
H6WY01090,Rex Rammell,R,WY,8752,5609,0,15000,2700,4194.428571,29361,0
S6CO00366,Arn Menconi,G,CO,5766,0,0,0,246,480.5,5766,0
S6FL00467,Paul Stanton,L,FL,14178,0,0,0,100,356.1621622,13178,0
S6NY00433,Alex Merced,L,NY,2772,0,0,0,50,102.6666667,2772,0
S6VT00160,Scott Milne,R,VT,24830,0,0,0,189,400.483871,24830,0
S6WA00370,Scott Nazarino,R,WA,440,0,0,0,440,440,440,0
H6FL03073,Tom Wells,D,FL,600,7000,0,0,250,1900,7600,0
H6FL03081,Ken McGurn,D,FL,296507,5400,0,15000,250,1094.758319,625107,1500
H6FL06225,James McGovern,D,FL,59103,5400,0,0,500,683.1797753,60803,0
H6FL07140,Stephanie Murphy,D,FL,943890,258052,26995,15663,357,763.5167854,750537,2500725
H6FL09237,Carmelo Garcia,D,FL,6000,0,0,0,2000,2000,6000,199236
H6HI01279,Shirlene Ostrov,R,HI,32450,0,0,0,300,487.3015873,30700,1750
H6PA10133,Michael Molesevich,D,PA,24454,0,0,0,250,414.0508475,24429,0
H6VI00067,Ronald E. Russell,D,VI,1500,0,0,0,500,500,500,1000
S6FL00491,Reginald Luster,D,FL,12900,0,10000,0,425,954.1666667,22900,0
S6HI00271,Makani Christensen,D,HI,39026,0,0,0,1000,1084.055556,39026,0
H6FL02240,Rob Lapham,L,FL,2010,0,0,0,250,402,2010,0
H6FL02257,Walt Dartland,D,FL,46965,0,0,32000,300,858.3152174,78965,0
H6FL02265,Steve Crapps,D,FL,14408,0,10440,0,2000,2500,7500,17348
H6FL27049,Maria Peiro,R,FL,1500,0,0,0,1000,1000,1000,500
H6GU00042,Anthony M Babauta,D,GU,18172,0,0,0,250,399.2631579,15172,3000
H6MI08262,Suzanna Shkreli,D,MI,583842,101200,0,0,250,522.85742,539066,187620
H6WV03117,Zane Lawhorn,L,WV,23402,13758,12030,0,302,1171.190476,49190,0
S6FL00517,Steven Machat,I,FL,5501,0,0,0,300,785.8571429,5501,0
H6IL18161,Junius Rodriguez,D,IL,46571,5125,0,0,250,433.7592593,46846,4000
H6AZ01264,Ray Parrish,G,AZ,3400,0,0,0,0,0,0,3400
H6LA01225,Howard Kearney,L,LA,800,0,0,0,225,200,800,0
H6LA03155,Larry Rader,D,LA,9527,0,0,0,500,783.2727273,8616,911
H6LA03163,"Jacob ""Dorian Phibian'' Hebert ",D,LA,711,0,0,0,0,0,0,711
H6MA09180,Paul J. Harrington,I,MA,21398,0,0,0,275,764.2142857,21398,0
H6OH08331,Steven Fought,D,OH,1250,0,0,0,250,250,250,1000
S6LA00383,Donald Crawford,R,LA,1500,0,0,0,250,250,500,1000
S6LA00425,Charles Marsala,R,LA,4335,0,0,0,250,619.2857143,4335,0
S6LA00441,Beryl Billiot,I,LA,4891,6670,0,0,870.5,1926.833333,11561,0
S6MO00461,Patrick Lee,I,MO,5388,0,0,0,1000,1796,5388,0
S6NC00324,Marcia Abrams,R,NC,0,0,13300,0,6650,6650,13300,0
H6IN05257,Matthew Wittlief,L,IN,3549,0,0,0,287,356.125,2849,700
S6AK00201,Breck Craig,I,AK,7361,0,0,0,187.5,736.1,7361,0
H6AZ03245,Bill Abatecola,R,AZ,500,0,0,0,500,500,500,0
H6CT02162,Jonathan Pelto,D,CT,2000,0,0,0,950,950,1900,0
H6NY06141,Haris Bhatti,I,NY,3350,0,0,0,400,155,1550,0
S6OR05168,Shanti Lewallen,I,OR,5883,0,0,0,500,450,2250,3633
